0,1
0.02,1.583776117
0.04,2.179728991
0.06,2.7881042
0.08,3.409152272
0.1,4.043128791
0.12,4.690294492
0.14,5.350915371
0.16,6.025262787
0.18,6.713613572
0.2,7.416250143
0.22,8.133460609
0.24,8.865538893
0.26,9.612784844
0.28,10.37550436
0.3,11.1540095
0.32,11.94861863
0.34,12.75965653
0.36,13.58745453
0.38,14.43235063
0.4,15.29468968
0.42,16.17482345
0.44,17.07311082
0.46,17.9899179
0.48,18.92561821
0.5,19.88059276
0.52,20.85523027
0.54,21.84992731
0.56,22.86508842
0.58,23.90112632
0.6,24.95846205
0.62,26.03752512
0.64,27.13875374
0.66,28.26259492
0.68,29.40950472
0.7,30.57994837
0.72,31.77440049
0.74,32.99334529
0.76,34.23727671
0.78,35.50669868
0.8,36.80212529
0.82,38.124081
0.84,39.47310082
0.86,40.84973058
0.88,42.25452711
0.9,43.68805846
0.92,45.15090416
0.94,46.6436554
0.96,48.1669153
0.98,49.72129917
1,51.30743468
1.02,52.92596221
1.04,54.57753502
1.06,56.26281956
1.08,57.98249572
1.1,59.73725709
1.12,61.52781126
1.14,63.35488009
1.16,65.21919999
1.18,67.12152224
1.2,69.06261325
1.22,71.04325489
1.24,73.06424482
1.26,75.12639675
1.28,77.23054084
1.3,79.37752397
1.32,81.56821009
1.34,83.80348061
1.36,86.08423468
1.38,88.41138959
1.4,90.78588115
1.42,93.20866403
1.44,95.68071214
1.46,98.20301906
1.48,100.7765984
1.5,103.4024842
1.52,106.0817313
1.54,108.815416
1.56,111.604636
1.58,114.4505115
1.6,117.354185
1.62,120.3168222
1.64,123.3396122
1.66,126.4237683
1.68,129.5705279
1.7,132.7811537
1.72,136.0569336
1.74,139.3991818
1.76,142.8092387
1.78,146.2884718
1.8,149.8382764
1.82,153.4600755
1.84,157.1553213
1.86,160.9254949
1.88,164.7721075
1.9,168.6967007
1.92,172.7008471
1.94,176.7861511
1.96,180.9542496
1.98,185.2068123
2,189.5455426
2.02,193.9721783
2.04,198.4884924
2.06,203.0962933
2.08,207.7974261
2.1,212.5937733
2.12,217.4872549
2.14,222.47983
2.16,227.573497
2.18,232.7702948
2.2,238.0723033
2.22,243.4816443
2.24,249.0004824
2.26,254.631026
2.28,260.3755279
2.3,266.2362863
2.32,272.215646
2.34,278.3159987
2.36,284.5397847
2.38,290.8894934
2.4,297.3676642
2.42,303.9768879
2.44,310.7198077
2.46,317.5991198
2.48,324.617575
2.5,331.7779794
2.52,339.0831958
2.54,346.5361448
2.56,354.1398057
2.58,361.8972181
2.6,369.8114828
2.62,377.8857632
2.64,386.1232863
2.66,394.5273444
2.68,403.1012961
2.7,411.8485678
2.72,420.772655
2.74,429.8771236
2.76,439.1656114
2.78,448.6418297
2.8,458.3095647
2.82,468.1726787
2.84,478.235112
2.86,488.5008846
2.88,498.9740972
2.9,509.6589335
2.92,520.5596613
2.94,531.6806348
2.96,543.0262958
2.98,554.6011757
3,566.4098973
3.02,578.4571767
3.04,590.7478249
3.06,603.2867503
3.08,616.0789599
3.1,629.1295619
3.12,642.4437675
3.14,656.026893
3.16,669.8843618
3.18,684.0217069
3.2,698.4445725
3.22,713.1587172
3.24,728.1700152
3.26,743.4844595
3.28,759.1081637
3.3,775.0473651
3.32,791.3084263
3.34,807.8978387
3.36,824.8222241
3.38,842.0883384
3.4,859.7030733
3.42,877.6734597
3.44,896.0066703
3.46,914.7100223
3.48,933.7909808
3.5,953.2571611
3.52,973.1163322
3.54,993.3764199
3.56,1014.04551
3.58,1035.13185
3.6,1056.643857
3.62,1078.590113
3.64,1100.979378
3.66,1123.820586
3.68,1147.12285
3.7,1170.895471
3.72,1195.147933
3.74,1219.889915
3.76,1245.131287
3.78,1270.882123
3.8,1297.152697
3.82,1323.95349
3.84,1351.295196
3.86,1379.188724
3.88,1407.645202
3.9,1436.675985
3.92,1466.292655
3.94,1496.507027
3.96,1527.331156
3.98,1558.777339
4,1590.858122
