0,2
0.05,2.049984505
0.1,2.099867446
0.15,2.149531363
0.2,2.198864546
0.25,2.247760759
0.3,2.296118968
0.35,2.343843086
0.4,2.390841732
0.45,2.437028
0.5,2.482319243
0.55,2.526636856
0.6,2.56990609
0.65,2.612055851
0.7,2.653018531
0.75,2.692729831
0.8,2.731128601
0.85,2.768156686
0.9,2.803758779
0.95,2.837882282
1,2.870477172
1.05,2.901495878
1.1,2.930893156
1.15,2.958625979
1.2,2.984653427
1.25,3.008936585
1.3,3.031438443
1.35,3.052123802
1.4,3.07095919
1.45,3.087912772
1.5,3.102954272
1.55,3.116054898
1.6,3.127187268
1.65,3.13632534
1.7,3.143444348
1.75,3.148520738
1.8,3.151532111
1.85,3.152457164
1.9,3.151275637
1.95,3.147968264
2,3.14251672
2.05,3.134903579
2.1,3.125112269
2.15,3.113127027
2.2,3.098932865
2.25,3.082515528
2.3,3.063861457
2.35,3.042957761
2.4,3.019792176
2.45,2.994353043
2.5,2.966629271
2.55,2.936610312
2.6,2.904286136
2.65,2.869647205
2.7,2.832684445
2.75,2.793389229
2.8,2.751753352
2.85,2.707769011
2.9,2.661428783
2.95,2.612725612
3,2.561652784
3.05,2.508203918
3.1,2.452372941
3.15,2.39415408
3.2,2.333541845
3.25,2.270531014
3.3,2.20511662
3.35,2.13729394
3.4,2.067058484
3.45,1.994405979
3.5,1.919332363
3.55,1.841833773
3.6,1.761906533
3.65,1.679547151
3.7,1.594752302
3.75,1.507518826
3.8,1.417843717
3.85,1.325724118
3.9,1.231157309
3.95,1.134140705
4,1.034671848
4.05,0.932748399
4.1,0.828368134
4.15,0.721528938
4.2,0.6122288
4.25,0.500465808
4.3,0.386238142
4.35,0.269544071
4.4,0.150381952
4.45,0.028750218
4.5,-0.095352618
4.55,-0.221927971
4.6,-0.350977187
4.65,-0.482501547
4.7,-0.616502268
4.75,-0.752980507
4.8,-0.891937365
4.85,-1.03337389
4.9,-1.177291077
4.95,-1.323689873
5,-1.47257118
