3,1
3.2,2.066666667
3.4,3.008333333
3.6,3.854411765
3.8,4.626143791
4,5.339181287
4.2,6.005263158
4.4,6.633333333
4.6,7.23030303
4.8,7.801581028
5,8.351449275
5.2,8.883333333
5.4,9.4
5.6,9.903703704
5.8,10.3962963
6,10.87931034
6.2,11.35402299
6.4,11.82150538
6.6,12.28266129
6.8,12.73825758
7,13.18894831
7.2,13.63529412
7.4,14.07777778
7.6,14.51681682
7.8,14.95277383
8,15.38596491
8.2,15.81666667
8.4,16.24512195
8.6,16.67154472
8.8,17.09612403
9,17.51902748
9.2,17.94040404
9.4,18.36038647
9.6,18.77909343
9.8,19.19663121
10,19.61309524
10.2,20.02857143
10.4,20.44313725
10.6,20.85686275
10.8,21.26981132
11,21.68204053
11.2,22.09360269
11.4,22.50454545
11.6,22.91491228
11.8,23.32474289
12,23.73407364
12.2,24.14293785
12.4,24.55136612
12.6,24.95938657
12.8,25.36702509
13,25.77430556
